",""IdLandkreis"",""Altersgruppe"",""Geschlecht"",""Meldedatum"",""Refdatum"",""IstErkrankungsbeginn"",""NeuerFall"",""NeuerTodesfall"",""NeuGenesen"",""AnzahlFall"",""AnzahlTodesfall"",""AnzahlGenesen"""
"8976,9162,""A35-A59"",""M"",2022-03-17,2022-03-17,0,0,-9,0,565,0,565"
"8977,9162,""A60-A79"",""M"",2022-03-17,2022-03-17,0,0,-9,0,141,0,141"
"8978,9162,""A05-A14"",""M"",2022-03-17,2022-03-17,0,0,-9,0,214,0,214"
"8979,9162,""A00-A04"",""M"",2022-03-17,2022-03-17,0,0,-9,0,44,0,44"
"8980,9162,""A15-A34"",""M"",2022-03-17,2022-03-17,0,0,-9,0,700,0,700"
"8981,9162,""A60-A79"",""M"",2022-03-17,2022-03-17,0,0,0,-9,1,1,0"
"8982,9162,""A80+"",""M"",2022-03-17,2022-03-17,0,0,0,-9,1,1,0"
"8983,9162,""A35-A59"",""M"",2022-01-16,2022-03-17,1,0,-9,0,1,0,1"
"8984,9162,""A05-A14"",""M"",2022-03-23,2022-03-17,1,0,-9,0,6,0,6"
"8985,9162,""A35-A59"",""M"",2022-03-28,2022-03-17,1,0,-9,0,1,0,1"
"8986,9162,""A05-A14"",""M"",2022-03-19,2022-03-17,1,0,-9,0,3,0,3"
"8987,9162,""A15-A34"",""M"",2022-03-17,2022-03-17,1,0,-9,0,2,0,2"
"8988,9162,""A60-A79"",""M"",2022-03-23,2022-03-17,1,0,-9,0,5,0,5"
"8989,9162,""A15-A34"",""M"",2022-03-28,2022-03-17,1,0,-9,0,1,0,1"
"8990,9162,""A15-A34"",""M"",2022-03-19,2022-03-17,1,0,-9,0,12,0,12"
"8991,9162,""A60-A79"",""M"",2022-03-15,2022-03-17,1,0,-9,0,1,0,1"
"8992,9162,""A35-A59"",""M"",2022-03-29,2022-03-17,1,0,-9,0,1,0,1"
"8993,9162,""A05-A14"",""M"",2022-03-22,2022-03-17,1,0,-9,0,4,0,4"
"8994,9162,""A00-A04"",""M"",2022-03-27,2022-03-17,1,0,-9,0,1,0,1"
"8995,9162,""A80+"",""M"",2022-03-21,2022-03-17,1,0,-9,0,2,0,2"
"8996,9162,""A35-A59"",""M"",2022-03-17,2022-03-17,1,0,-9,0,6,0,6"
"8997,9162,""A35-A59"",""M"",2022-03-11,2022-03-17,1,0,-9,0,1,0,1"
"8998,9162,""A15-A34"",""M"",2022-03-21,2022-03-17,1,0,-9,0,43,0,43"
"8999,9162,""A15-A34"",""M"",2022-03-30,2022-03-17,1,0,-9,0,1,0,1"
"9000,9162,""A00-A04"",""M"",2022-03-23,2022-03-17,1,0,-9,0,4,0,4"
"9001,9162,""A35-A59"",""M"",2022-03-24,2022-03-17,1,0,-9,0,8,0,8"
"9002,9162,""A35-A59"",""M"",2022-03-21,2022-03-17,1,0,-9,0,42,0,42"
"9003,9162,""A15-A34"",""M"",2022-03-18,2022-03-17,1,0,-9,0,8,0,8"
"9004,9162,""A15-A34"",""M"",2022-03-13,2022-03-17,1,0,-9,0,1,0,1"
"9005,9162,""A60-A79"",""M"",2022-03-17,2022-03-17,1,0,-9,0,3,0,3"
"9006,9162,""A05-A14"",""M"",2022-03-21,2022-03-17,1,0,-9,0,9,0,9"
"9007,9162,""A60-A79"",""M"",2022-03-22,2022-03-17,1,0,-9,0,8,0,8"
"9008,9162,""A00-A04"",""M"",2022-03-19,2022-03-17,1,0,-9,0,1,0,1"
"9009,9162,""A35-A59"",""M"",2022-03-02,2022-03-17,1,0,-9,0,1,0,1"
"9010,9162,""A35-A59"",""M"",2022-03-19,2022-03-17,1,0,-9,0,14,0,14"
"9011,9162,""A00-A04"",""M"",2022-03-20,2022-03-17,1,0,-9,0,1,0,1"
"9012,9162,""A00-A04"",""M"",2022-03-21,2022-03-17,1,0,-9,0,4,0,4"
"9013,9162,""A05-A14"",""M"",2022-03-18,2022-03-17,1,0,-9,0,6,0,6"
"9014,9162,""A80+"",""M"",2022-03-18,2022-03-17,1,0,-9,0,1,0,1"
"9015,9162,""A05-A14"",""M"",2022-03-24,2022-03-17,1,0,-9,0,1,0,1"
"9016,9162,""A60-A79"",""M"",2022-03-21,2022-03-17,1,0,-9,0,4,0,4"
"9017,9162,""A35-A59"",""M"",2022-03-23,2022-03-17,1,0,-9,0,18,0,18"
"9018,9162,""A60-A79"",""M"",2022-03-20,2022-03-17,1,0,-9,0,9,0,9"
"9019,9162,""A35-A59"",""M"",2022-03-22,2022-03-17,1,0,-9,0,20,0,20"
"9020,9162,""A05-A14"",""M"",2022-03-17,2022-03-17,1,0,-9,0,1,0,1"
"9021,9162,""A35-A59"",""M"",2022-03-25,2022-03-17,1,0,-9,0,4,0,4"
"9022,9162,""A35-A59"",""M"",2022-03-20,2022-03-17,1,0,-9,0,30,0,30"
"9023,9162,""A35-A59"",""M"",2022-03-18,2022-03-17,1,0,-9,0,11,0,11"
"9024,9162,""A00-A04"",""M"",2022-03-22,2022-03-17,1,0,-9,0,3,0,3"
"9025,9162,""A15-A34"",""M"",2022-03-24,2022-03-17,1,0,-9,0,9,0,9"
"9026,9162,""A80+"",""M"",2022-03-23,2022-03-17,1,0,-9,0,1,0,1"
"9027,9162,""A15-A34"",""M"",2022-03-20,2022-03-17,1,0,-9,0,26,0,26"
"9028,9162,""A15-A34"",""M"",2022-03-22,2022-03-17,1,0,-9,0,20,0,20"
"9029,9162,""A60-A79"",""M"",2022-03-25,2022-03-17,1,0,-9,0,1,0,1"
"9030,9162,""A15-A34"",""M"",2022-03-23,2022-03-17,1,0,-9,0,30,0,30"
"9031,9162,""A35-A59"",""M"",2022-03-16,2022-03-17,1,0,-9,0,1,0,1"
"9032,9162,""A05-A14"",""M"",2022-03-20,2022-03-17,1,0,-9,0,6,0,6"
"9033,9162,""A00-A04"",""M"",2022-03-26,2022-03-17,1,0,-9,0,1,0,1"
"9034,9162,""A05-A14"",""M"",2022-03-26,2022-03-17,1,0,-9,0,1,0,1"
"9035,9162,""A15-A34"",""M"",2022-03-18,2022-03-18,0,0,-9,0,654,0,654"
"9036,9162,""A05-A14"",""M"",2022-03-18,2022-03-18,0,0,-9,0,237,0,237"
"9037,9162,""A00-A04"",""M"",2022-03-18,2022-03-18,0,0,-9,0,60,0,60"
"9038,9162,""A35-A59"",""M"",2022-03-18,2022-03-18,0,0,-9,0,577,0,577"
"9039,9162,""A80+"",""M"",2022-03-18,2022-03-18,0,0,-9,0,31,0,31"
"9040,9162,""A60-A79"",""M"",2022-03-18,2022-03-18,0,0,-9,0,117,0,117"
"9041,9162,""A80+"",""M"",2022-03-18,2022-03-18,0,0,0,-9,1,1,0"
"9042,9162,""A35-A59"",""M"",2022-03-13,2022-03-18,1,0,-9,0,1,0,1"
"9043,9162,""A60-A79"",""M"",2022-03-24,2022-03-18,1,0,-9,0,5,0,5"
"9044,9162,""A35-A59"",""M"",2022-03-19,2022-03-18,1,0,-9,0,7,0,7"
"9045,9162,""A15-A34"",""M"",2022-03-15,2022-03-18,1,0,-9,0,1,0,1"
"9046,9162,""A15-A34"",""M"",2022-03-29,2022-03-18,1,0,-9,0,3,0,3"
"9047,9162,""A15-A34"",""M"",2022-03-27,2022-03-18,1,0,-9,0,2,0,2"
"9048,9162,""A00-A04"",""M"",2022-03-27,2022-03-18,1,0,-9,0,1,0,1"
"9049,9162,""A05-A14"",""M"",2022-03-21,2022-03-18,1,0,-9,0,9,0,9"
"9050,9162,""A00-A04"",""M"",2022-03-21,2022-03-18,1,0,-9,0,3,0,3"
"9051,9162,""A05-A14"",""M"",2022-03-18,2022-03-18,1,0,-9,0,1,0,1"
"9052,9162,""A35-A59"",""M"",2022-03-21,2022-03-18,1,0,-9,0,29,0,29"
"9053,9162,""A60-A79"",""M"",2022-03-21,2022-03-18,1,0,-9,0,5,0,5"
"9054,9162,""A35-A59"",""M"",2022-03-20,2022-03-18,1,0,-9,0,12,0,12"
"9055,9162,""A35-A59"",""M"",2022-03-25,2022-03-18,1,0,-9,0,8,0,8"
"9056,9162,""A35-A59"",""M"",2022-03-24,2022-03-18,1,0,-9,0,21,0,21"
"9057,9162,""A35-A59"",""M"",2022-03-18,2022-03-18,1,0,-9,0,2,0,2"
"9058,9162,""A00-A04"",""M"",2022-03-23,2022-03-18,1,0,-9,0,2,0,2"
"9059,9162,""A35-A59"",""M"",2022-03-22,2022-03-18,1,0,-9,0,48,0,48"
"9060,9162,""A15-A34"",""M"",2022-03-20,2022-03-18,1,0,-9,0,9,0,9"
"9061,9162,""A15-A34"",""M"",2022-03-18,2022-03-18,1,0,-9,0,2,0,2"
"9062,9162,""A05-A14"",""M"",2022-03-20,2022-03-18,1,0,-9,0,6,0,6"
"9063,9162,""A15-A34"",""M"",2022-03-23,2022-03-18,1,0,-9,0,43,0,43"
"9064,9162,""A60-A79"",""M"",2022-03-20,2022-03-18,1,0,-9,0,3,0,3"
"9065,9162,""A35-A59"",""M"",2022-03-28,2022-03-18,1,0,-9,0,4,0,4"
"9066,9162,""A35-A59"",""M"",2022-03-31,2022-03-18,1,0,-9,0,1,0,1"
"9067,9162,""A15-A34"",""M"",2022-03-24,2022-03-18,1,0,-9,0,17,0,17"
"9068,9162,""A80+"",""M"",2022-03-31,2022-03-18,1,0,-9,0,1,0,1"
"9069,9162,""A35-A59"",""M"",2022-03-14,2022-03-18,1,0,-9,0,1,0,1"
"9070,9162,""A15-A34"",""M"",2022-03-22,2022-03-18,1,0,-9,0,29,0,29"
"9071,9162,""A05-A14"",""M"",2022-03-10,2022-03-18,1,0,-9,0,1,0,1"
"9072,9162,""A00-A04"",""M"",2022-03-22,2022-03-18,1,0,-9,0,6,0,6"
"9073,9162,""A05-A14"",""M"",2022-03-22,2022-03-18,1,0,-9,0,12,0,12"
"9074,9162,""A35-A59"",""M"",2022-03-23,2022-03-18,1,0,-9,0,36,0,36"
"9075,9162,""A15-A34"",""M"",2022-03-25,2022-03-18,1,0,-9,0,3,0,3"
"9076,9162,""A60-A79"",""M"",2022-03-19,2022-03-18,1,0,-9,0,1,0,1"
"9077,9162,""A00-A04"",""M"",2022-03-25,2022-03-18,1,0,-9,0,1,0,1"
"9078,9162,""A15-A34"",""M"",2022-03-19,2022-03-18,1,0,-9,0,2,0,2"
"9079,9162,""A15-A34"",""M"",2022-03-26,2022-03-18,1,0,-9,0,3,0,3"
"9080,9162,""A60-A79"",""M"",2022-03-23,2022-03-18,1,0,-9,0,6,0,6"
"9081,9162,""A35-A59"",""M"",2022-04-01,2022-03-18,1,0,-9,0,1,0,1"
"9082,9162,""A35-A59"",""M"",2022-03-29,2022-03-18,1,0,-9,0,4,0,4"
"9083,9162,""A05-A14"",""M"",2022-03-24,2022-03-18,1,0,-9,0,1,0,1"
"9084,9162,""A05-A14"",""M"",2022-03-23,2022-03-18,1,0,-9,0,18,0,18"
"9085,9162,""A60-A79"",""M"",2022-03-22,2022-03-18,1,0,-9,0,4,0,4"
"9086,9162,""A15-A34"",""M"",2022-03-21,2022-03-18,1,0,-9,0,22,0,22"
"9087,9162,""A00-A04"",""M"",2022-03-24,2022-03-18,1,0,-9,0,1,0,1"
"9088,9162,""A35-A59"",""M"",2022-03-27,2022-03-18,1,0,-9,0,1,0,1"
"9089,9162,""A35-A59"",""M"",2022-03-16,2022-03-18,1,0,-9,0,1,0,1"
"9090,9162,""A35-A59"",""M"",2022-03-27,2022-03-18,1,0,0,-9,1,1,0"
"9091,9162,""A15-A34"",""M"",2022-03-19,2022-03-19,0,0,-9,0,475,0,475"
"9092,9162,""A35-A59"",""M"",2022-03-19,2022-03-19,0,0,-9,0,347,0,347"
"9093,9162,""A80+"",""M"",2022-03-19,2022-03-19,0,0,-9,0,24,0,24"
"9094,9162,""A05-A14"",""M"",2022-03-19,2022-03-19,0,0,-9,0,137,0,137"
"9095,9162,""A00-A04"",""M"",2022-03-19,2022-03-19,0,0,-9,0,29,0,29"
"9096,9162,""A60-A79"",""M"",2022-03-19,2022-03-19,0,0,-9,0,87,0,87"
"9097,9162,""A15-A34"",""M"",2022-03-21,2022-03-19,1,0,-9,0,13,0,13"
"9098,9162,""A00-A04"",""M"",2022-03-24,2022-03-19,1,0,-9,0,3,0,3"
"9099,9162,""A15-A34"",""M"",2022-03-26,2022-03-19,1,0,-9,0,5,0,5"
"9100,9162,""A35-A59"",""M"",2022-03-25,2022-03-19,1,0,-9,0,4,0,4"
"9101,9162,""A60-A79"",""M"",2022-03-21,2022-03-19,1,0,-9,0,4,0,4"
"9102,9162,""A60-A79"",""M"",2022-03-24,2022-03-19,1,0,-9,0,7,0,7"
"9103,9162,""A05-A14"",""M"",2022-03-27,2022-03-19,1,0,-9,0,1,0,1"
"9104,9162,""A15-A34"",""M"",2022-03-11,2022-03-19,1,0,-9,0,1,0,1"
"9105,9162,""A35-A59"",""M"",2022-03-19,2022-03-19,1,0,-9,0,6,0,6"
"9106,9162,""A15-A34"",""M"",2022-03-24,2022-03-19,1,0,-9,0,31,0,31"
"9107,9162,""A05-A14"",""M"",2022-03-23,2022-03-19,1,0,-9,0,16,0,16"
"9108,9162,""A05-A14"",""M"",2022-03-28,2022-03-19,1,0,-9,0,2,0,2"
"9109,9162,""A35-A59"",""M"",2022-03-26,2022-03-19,1,0,-9,0,5,0,5"
"9110,9162,""A05-A14"",""M"",2022-03-25,2022-03-19,1,0,-9,0,1,0,1"
"9111,9162,""A15-A34"",""M"",2022-03-22,2022-03-19,1,0,-9,0,40,0,40"
"9112,9162,""A35-A59"",""M"",2022-03-22,2022-03-19,1,0,-9,0,45,0,45"
"9113,9162,""A05-A14"",""M"",2022-03-29,2022-03-19,1,0,-9,0,2,0,2"
"9114,9162,""A15-A34"",""M"",2022-03-19,2022-03-19,1,0,-9,0,1,0,1"
"9115,9162,""A05-A14"",""M"",2022-03-17,2022-03-19,1,0,-9,0,1,0,1"
"9116,9162,""A35-A59"",""M"",2022-03-23,2022-03-19,1,0,-9,0,43,0,43"
"9117,9162,""A15-A34"",""M"",2022-03-27,2022-03-19,1,0,-9,0,3,0,3"
"9118,9162,""A35-A59"",""M"",2022-03-27,2022-03-19,1,0,-9,0,2,0,2"
"9119,9162,""A60-A79"",""M"",2022-03-19,2022-03-19,1,0,-9,0,1,0,1"
"9120,9162,""A60-A79"",""M"",2022-03-20,2022-03-19,1,0,-9,0,2,0,2"
"9121,9162,""A15-A34"",""M"",2022-03-29,2022-03-19,1,0,-9,0,3,0,3"
"9122,9162,""A00-A04"",""M"",2022-03-22,2022-03-19,1,0,-9,0,5,0,5"
"9123,9162,""A00-A04"",""M"",2022-03-27,2022-03-19,1,0,-9,0,1,0,1"
"9124,9162,""A60-A79"",""M"",2022-03-26,2022-03-19,1,0,-9,0,1,0,1"
"9125,9162,""A35-A59"",""M"",2022-03-29,2022-03-19,1,0,-9,0,1,0,1"
"9126,9162,""A05-A14"",""M"",2022-03-21,2022-03-19,1,0,-9,0,5,0,5"
"9127,9162,""A05-A14"",""M"",2022-03-22,2022-03-19,1,0,-9,0,16,0,16"
"9128,9162,""A05-A14"",""M"",2022-03-20,2022-03-19,1,0,-9,0,1,0,1"
"9129,9162,""A35-A59"",""M"",2022-03-20,2022-03-19,1,0,-9,0,2,0,2"
"9130,9162,""A35-A59"",""M"",2022-03-21,2022-03-19,1,0,-9,0,12,0,12"
"9131,9162,""A15-A34"",""M"",2022-03-20,2022-03-19,1,0,-9,0,3,0,3"
"9132,9162,""A05-A14"",""M"",2022-03-18,2022-03-19,1,0,-9,0,1,0,1"
"9133,9162,""A15-A34"",""M"",2022-03-25,2022-03-19,1,0,-9,0,10,0,10"
"9134,9162,""A35-A59"",""M"",2022-04-01,2022-03-19,1,0,-9,0,1,0,1"
"9135,9162,""A60-A79"",""M"",2022-03-28,2022-03-19,1,0,-9,0,1,0,1"
"9136,9162,""A35-A59"",""M"",2022-03-28,2022-03-19,1,0,-9,0,1,0,1"
"9137,9162,""A15-A34"",""M"",2022-03-17,2022-03-19,1,0,-9,0,1,0,1"
"9138,9162,""A05-A14"",""M"",2022-03-26,2022-03-19,1,0,-9,0,2,0,2"
"9139,9162,""A15-A34"",""M"",2022-03-23,2022-03-19,1,0,-9,0,50,0,50"
"9140,9162,""A05-A14"",""M"",2022-03-24,2022-03-19,1,0,-9,0,10,0,10"
"9141,9162,""A00-A04"",""M"",2022-03-13,2022-03-19,1,0,-9,0,1,0,1"
"9142,9162,""A00-A04"",""M"",2022-03-25,2022-03-19,1,0,-9,0,4,0,4"
"9143,9162,""A60-A79"",""M"",2022-03-22,2022-03-19,1,0,-9,0,8,0,8"
"9144,9162,""A00-A04"",""M"",2022-03-23,2022-03-19,1,0,-9,0,5,0,5"
"9145,9162,""A35-A59"",""M"",2022-03-24,2022-03-19,1,0,-9,0,28,0,28"
"9146,9162,""A60-A79"",""M"",2022-03-23,2022-03-19,1,0,-9,0,10,0,10"
"9147,9162,""A15-A34"",""M"",2022-03-18,2022-03-19,1,0,-9,0,1,0,1"
"9148,9162,""A60-A79"",""M"",2022-03-20,2022-03-20,0,0,-9,0,146,0,146"
"9149,9162,""A05-A14"",""M"",2022-03-20,2022-03-20,0,0,-9,0,186,0,186"
"9150,9162,""A15-A34"",""M"",2022-03-20,2022-03-20,0,0,-9,0,563,0,563"
"9151,9162,""A35-A59"",""M"",2022-03-20,2022-03-20,0,0,-9,0,516,0,516"
"9152,9162,""A80+"",""M"",2022-03-20,2022-03-20,0,0,-9,0,35,0,35"
"9153,9162,""A00-A04"",""M"",2022-03-20,2022-03-20,0,0,-9,0,44,0,44"
"9154,9162,""A80+"",""M"",2022-03-20,2022-03-20,0,0,0,-9,1,1,0"
"9155,9162,""A35-A59"",""M"",2022-03-21,2022-03-20,1,0,-9,0,5,0,5"
"9156,9162,""A00-A04"",""M"",2022-03-23,2022-03-20,1,0,-9,0,5,0,5"
"9157,9162,""A35-A59"",""M"",2022-03-26,2022-03-20,1,0,-9,0,8,0,8"
"9158,9162,""A05-A14"",""M"",2022-03-22,2022-03-20,1,0,-9,0,11,0,11"
"9159,9162,""A60-A79"",""M"",2022-03-25,2022-03-20,1,0,-9,0,4,0,4"
"9160,9162,""A05-A14"",""M"",2022-03-24,2022-03-20,1,0,-9,0,11,0,11"
"9161,9162,""A60-A79"",""M"",2022-03-21,2022-03-20,1,0,-9,0,1,0,1"
"9162,9162,""A00-A04"",""M"",2022-03-22,2022-03-20,1,0,-9,0,1,0,1"
"9163,9162,""A35-A59"",""M"",2022-03-20,2022-03-20,1,0,-9,0,1,0,1"
"9164,9162,""A60-A79"",""M"",2022-03-30,2022-03-20,1,0,-9,0,2,0,2"
"9165,9162,""A35-A59"",""M"",2022-03-29,2022-03-20,1,0,-9,0,3,0,3"
"9166,9162,""A35-A59"",""M"",2022-03-25,2022-03-20,1,0,-9,0,10,0,10"
"9167,9162,""A60-A79"",""M"",2022-03-15,2022-03-20,1,0,-9,0,1,0,1"
"9168,9162,""A35-A59"",""M"",2022-03-22,2022-03-20,1,0,-9,0,35,0,35"
"9169,9162,""A35-A59"",""M"",2022-03-24,2022-03-20,1,0,-9,0,38,0,38"
"9170,9162,""A15-A34"",""M"",2022-03-23,2022-03-20,1,0,-9,0,42,0,42"
"9171,9162,""A35-A59"",""M"",2022-03-28,2022-03-20,1,0,-9,0,5,0,5"
"9172,9162,""A60-A79"",""M"",2022-03-22,2022-03-20,1,0,-9,0,7,0,7"
"9173,9162,""A60-A79"",""M"",2022-03-26,2022-03-20,1,0,-9,0,1,0,1"
"9174,9162,""A00-A04"",""M"",2022-03-27,2022-03-20,1,0,-9,0,1,0,1"
"9175,9162,""A00-A04"",""M"",2022-03-25,2022-03-20,1,0,-9,0,2,0,2"
"9176,9162,""A60-A79"",""M"",2022-03-24,2022-03-20,1,0,-9,0,5,0,5"
"9177,9162,""A35-A59"",""M"",2022-03-23,2022-03-20,1,0,-9,0,40,0,40"
"9178,9162,""A00-A04"",""M"",2022-03-24,2022-03-20,1,0,-9,0,4,0,4"
"9179,9162,""A15-A34"",""M"",2022-03-22,2022-03-20,1,0,-9,0,32,0,32"
"9180,9162,""A15-A34"",""M"",2022-01-19,2022-03-20,1,0,-9,0,1,0,1"
"9181,9162,""A15-A34"",""M"",2022-03-26,2022-03-20,1,0,-9,0,2,0,2"
"9182,9162,""A05-A14"",""M"",2022-04-01,2022-03-20,1,0,-9,0,2,0,2"
"9183,9162,""A05-A14"",""M"",2022-03-25,2022-03-20,1,0,-9,0,3,0,3"
"9184,9162,""A00-A04"",""M"",2022-03-28,2022-03-20,1,0,-9,0,1,0,1"
"9185,9162,""A60-A79"",""M"",2022-03-29,2022-03-20,1,0,-9,0,1,0,1"
"9186,9162,""A15-A34"",""M"",2022-03-18,2022-03-20,1,0,-9,0,1,0,1"
"9187,9162,""A60-A79"",""M"",2022-03-27,2022-03-20,1,0,-9,0,1,0,1"
"9188,9162,""A15-A34"",""M"",2022-03-27,2022-03-20,1,0,-9,0,4,0,4"
"9189,9162,""A35-A59"",""M"",2022-03-31,2022-03-20,1,0,-9,0,3,0,3"
"9190,9162,""A35-A59"",""M"",2022-02-21,2022-03-20,1,0,-9,0,1,0,1"
"9191,9162,""A15-A34"",""M"",2022-03-30,2022-03-20,1,0,-9,0,4,0,4"
"9192,9162,""A15-A34"",""M"",2022-03-24,2022-03-20,1,0,-9,0,38,0,38"
"9193,9162,""A05-A14"",""M"",2022-03-23,2022-03-20,1,0,-9,0,17,0,17"
"9194,9162,""A15-A34"",""M"",2022-03-21,2022-03-20,1,0,-9,0,5,0,5"
"9195,9162,""A15-A34"",""M"",2022-03-29,2022-03-20,1,0,-9,0,2,0,2"
"9196,9162,""A15-A34"",""M"",2022-03-31,2022-03-20,1,0,-9,0,1,0,1"
"9197,9162,""A60-A79"",""M"",2022-03-28,2022-03-20,1,0,-9,0,1,0,1"
"9198,9162,""A15-A34"",""M"",2022-03-19,2022-03-20,1,0,-9,0,1,0,1"
"9199,9162,""A05-A14"",""M"",2022-03-29,2022-03-20,1,0,-9,0,2,0,2"
"9200,9162,""A35-A59"",""M"",2022-03-27,2022-03-20,1,0,-9,0,2,0,2"
"9201,9162,""A15-A34"",""M"",2022-03-25,2022-03-20,1,0,-9,0,21,0,21"
"9202,9162,""A35-A59"",""M"",2022-03-30,2022-03-20,1,0,-9,0,1,0,1"
"9203,9162,""A60-A79"",""M"",2022-03-23,2022-03-20,1,0,-9,0,5,0,5"
"9204,9162,""A15-A34"",""M"",2022-03-28,2022-03-20,1,0,-9,0,3,0,3"
"9205,9162,""A05-A14"",""M"",2022-03-21,2022-03-20,1,0,-9,0,4,0,4"
"9206,9162,""A05-A14"",""M"",2022-03-20,2022-03-20,1,0,-9,0,1,0,1"
"9207,9162,""A35-A59"",""M"",2022-03-21,2022-03-21,0,0,-9,0,509,0,509"
"9208,9162,""A80+"",""M"",2022-03-21,2022-03-21,0,0,-9,0,52,0,52"
"9209,9162,""A60-A79"",""M"",2022-03-21,2022-03-21,0,0,-9,0,153,0,153"
"9210,9162,""A15-A34"",""M"",2022-03-21,2022-03-21,0,0,-9,0,488,0,488"
"9211,9162,""A05-A14"",""M"",2022-03-21,2022-03-21,0,0,-9,0,269,0,269"
"9212,9162,""A00-A04"",""M"",2022-03-21,2022-03-21,0,0,-9,0,64,0,64"
"9213,9162,""A80+"",""M"",2022-03-21,2022-03-21,0,0,0,-9,4,4,0"
"9214,9162,""A35-A59"",""M"",2022-03-21,2022-03-21,0,0,0,-9,1,1,0"
"9215,9162,""A00-A04"",""M"",2022-03-28,2022-03-21,1,0,-9,0,1,0,1"
"9216,9162,""A00-A04"",""M"",2022-03-22,2022-03-21,1,0,-9,0,2,0,2"
"9217,9162,""A80+"",""M"",2022-03-22,2022-03-21,1,0,-9,0,1,0,1"
"9218,9162,""A15-A34"",""M"",2022-03-29,2022-03-21,1,0,-9,0,1,0,1"
"9219,9162,""A60-A79"",""M"",2022-03-23,2022-03-21,1,0,-9,0,3,0,3"
"9220,9162,""A15-A34"",""M"",2022-03-26,2022-03-21,1,0,-9,0,18,0,18"
"9221,9162,""A15-A34"",""M"",2022-03-23,2022-03-21,1,0,-9,0,30,0,30"
"9222,9162,""A05-A14"",""M"",2022-03-23,2022-03-21,1,0,-9,0,7,0,7"
"9223,9162,""A60-A79"",""M"",2022-03-24,2022-03-21,1,0,-9,0,7,0,7"
"9224,9162,""A35-A59"",""M"",2022-03-25,2022-03-21,1,0,-9,0,31,0,31"
"9225,9162,""A60-A79"",""M"",2022-03-21,2022-03-21,1,0,-9,0,1,0,1"
"9226,9162,""A00-A04"",""M"",2022-03-30,2022-03-21,1,0,-9,0,1,0,1"
"9227,9162,""A60-A79"",""M"",2022-03-28,2022-03-21,1,0,-9,0,2,0,2"
"9228,9162,""A35-A59"",""M"",2022-03-29,2022-03-21,1,0,-9,0,8,0,8"
"9229,9162,""A60-A79"",""M"",2022-03-27,2022-03-21,1,0,-9,0,1,0,1"
"9230,9162,""A35-A59"",""M"",2022-03-28,2022-03-21,1,0,-9,0,3,0,3"
"9231,9162,""A00-A04"",""M"",2022-03-24,2022-03-21,1,0,-9,0,6,0,6"
"9232,9162,""A15-A34"",""M"",2022-03-28,2022-03-21,1,0,-9,0,10,0,10"
"9233,9162,""A35-A59"",""M"",2022-03-22,2022-03-21,1,0,-9,0,33,0,33"
"9234,9162,""A15-A34"",""M"",2022-03-21,2022-03-21,1,0,-9,0,1,0,1"
"9235,9162,""A05-A14"",""M"",2022-03-22,2022-03-21,1,0,-9,0,8,0,8"
"9236,9162,""A15-A34"",""M"",2022-03-25,2022-03-21,1,0,-9,0,42,0,42"
"9237,9162,""A15-A34"",""M"",2022-03-24,2022-03-21,1,0,-9,0,62,0,62"
"9238,9162,""A05-A14"",""M"",2022-03-21,2022-03-21,1,0,-9,0,2,0,2"
"9239,9162,""A60-A79"",""M"",2022-03-22,2022-03-21,1,0,-9,0,4,0,4"
"9240,9162,""A35-A59"",""M"",2022-04-01,2022-03-21,1,0,-9,0,1,0,1"
"9241,9162,""A05-A14"",""M"",2022-03-25,2022-03-21,1,0,-9,0,7,0,7"
"9242,9162,""A05-A14"",""M"",2022-03-26,2022-03-21,1,0,-9,0,6,0,6"
"9243,9162,""A35-A59"",""M"",2022-03-21,2022-03-21,1,0,-9,0,2,0,2"
"9244,9162,""A35-A59"",""M"",2022-03-24,2022-03-21,1,0,-9,0,64,0,64"
"9245,9162,""A15-A34"",""M"",2022-03-22,2022-03-21,1,0,-9,0,23,0,23"
"9246,9162,""A00-A04"",""M"",2022-03-26,2022-03-21,1,0,-9,0,2,0,2"
"9247,9162,""A05-A14"",""M"",2022-03-24,2022-03-21,1,0,-9,0,8,0,8"
"9248,9162,""A60-A79"",""M"",2022-03-31,2022-03-21,1,0,-9,0,1,0,1"
"9249,9162,""A35-A59"",""M"",2022-03-30,2022-03-21,1,0,-9,0,5,0,5"
"9250,9162,""A15-A34"",""M"",2022-03-27,2022-03-21,1,0,-9,0,10,0,10"
"9251,9162,""A00-A04"",""M"",2022-03-25,2022-03-21,1,0,-9,0,2,0,2"
"9252,9162,""A35-A59"",""M"",2022-03-26,2022-03-21,1,0,-9,0,13,0,13"
"9253,9162,""A35-A59"",""M"",2022-03-27,2022-03-21,1,0,-9,0,11,0,11"
"9254,9162,""A60-A79"",""M"",2022-03-25,2022-03-21,1,0,-9,0,6,0,6"
"9255,9162,""A05-A14"",""M"",2022-03-29,2022-03-21,1,0,-9,0,1,0,1"
"9256,9162,""A35-A59"",""M"",2022-03-23,2022-03-21,1,0,-9,0,33,0,33"
"9257,9162,""A60-A79"",""M"",2022-03-26,2022-03-21,1,0,-9,0,3,0,3"
"9258,9162,""A05-A14"",""M"",2022-03-30,2022-03-21,1,0,-9,0,2,0,2"
